wind_speed,swr,a_seiche,qual
1,1,0.001,4326.32064511
1.00112713655768,0.99541938320123,0.000904459324153451,4761.87053197
1.12368866357179,0.986798798088924,0.000990111831563757,4182.53910983
1.13702666776056,1.05546581164302,0.00105661721961826,6110.35988066
1.04391144067325,0.947822271807559,0.000889006345175139,3569.23021741
0.991591580198687,0.98842936413995,0.000807087457698704,6184.16418831
1.08664685534261,0.909043201518469,0.000883210505112549,3372.5007712
1.07034042686536,1.06655316303857,0.0010651896423001,3849.84145438
0.790148083719079,1.01850992973841,0.000913483831128999,39358.95104849
0.931735275415473,0.960314872408923,0.000879576236986881,11630.31306207
1.03889687425792,0.942069059297333,0.001104023836343,3322.07180122
1.17399135250022,1.08088216006319,0.0010478168562828,8709.12130908
0.933333239078128,1.07155266091816,0.0010998614596521,8294.35197434
1.03544606635433,0.936229284778013,0.00103244515396587,3536.80171166
1.10505869470138,0.933542601749319,0.000935233676607626,3467.09787112
1.03640736959958,0.955517108906863,0.00111525035788626,3284.22356346
1.13472311836184,0.923651105236806,0.00121960283364518,5258.53120696
0.853909318072027,1.00750505942498,0.00109487999912799,20332.52495748
0.962591462363262,1.01090188918612,0.00125174078230297,4950.80268498
0.953063961606914,1.06532027639451,0.00119560629000983,5826.97821972
0.940801438033475,0.925441980980534,0.00122225027699019,7427.94292972
0.951156591890111,1.01836838695467,0.00113447520907605,6367.52386001
1.16120026150299,1.06345151845236,0.00109810662448455,7808.98206379
1.16441162121375,0.993061231678414,0.00122189392880312,7455.56280695
1.14761012818953,1.03475737490688,0.0012163359668576,7176.77483112
1.07365506382667,0.995727894751429,0.000996917906154697,3180.33842876
1.02907100933052,0.925233632307678,0.000891456702097595,4273.45961083
1.02664995502993,0.974070099136392,0.000933995110747315,3705.45117893
0.992993613555117,1.07566068181221,0.00102575209293218,4625.04032723
1.07086659201313,0.999006307955124,0.00103772669042388,3210.00570641
0.953866111505117,1.02568525687415,0.00100994014039182,7270.44795038
0.997882877697589,0.970895460766172,0.00103661613921226,4458.77983985
1.05601757829921,0.95813185447417,0.000992502043599486,3134.00531119
1.14510607706356,0.992532248313251,0.00101782323924408,5280.27148488
1.13658364518832,1.07730334822195,0.000950752917214569,5929.22531431
0.928463006994017,0.962599408486334,0.00100668004095881,10361.79033639
1.05611226941488,0.913157606585319,0.00107532050982729,3345.47184056
1.05743045271311,0.980772432119137,0.000879287962075121,3218.18878263
1.01313566453063,0.974291517673705,0.000803578048703118,4964.16479169
0.956460694178939,0.98721586232512,0.00105908721796978,6760.79548656
1.01968696544909,1.04395334233249,0.0011066598246602,3494.9481339
1.1553347814425,1.04286946971372,0.00110664924986437,7225.9243767
1.03390895802156,0.910762176836766,0.0010302900492973,3777.59593478
0.909263040365032,0.924912550125013,0.000839197990275731,16144.57939535
1.16103620938029,0.907928549530875,0.00114882423755502,6113.1520495
1.13820859598489,0.963455651867063,0.000961488962316304,4454.73418884
0.997289942873077,1.09953185502571,0.00109763038372254,4354.504525
0.922469632530926,1.0234520473161,0.00103569339392121,10161.88841874
0.840048981762779,0.906388358717131,0.000912039561212543,28757.77988276
1.09133892189223,0.913358474833656,0.000988673566883421,3409.11348606
1.1530922026296,0.979735464947779,0.000907707254595952,4887.3100063
0.948989167311519,0.981133973817658,0.000977002437368322,8170.78880135
1.05796895484963,0.98030483552211,0.00110978910255528,3185.72275362
1.13436783697904,0.983675299450081,0.000952520429062067,4469.33460865
1.0665094830115,1.02973000794274,0.001078317734992,3427.49317884
1.1740297970557,0.941273508781644,0.000932161876880169,5707.51560803
1.00897910442307,1.04121299495449,0.00110584833823108,3665.58085048
1.03806801784894,0.947988840829046,0.00103412027849182,3378.54231251
1.11483234423537,1.04010943965654,0.0010961956065567,4988.18852049
1.02802957364759,0.989401024667048,0.000842165238807479,3944.5188595
1.12196903185531,0.98002988666868,0.000918223407653689,3813.1676295
1.04730999084819,1.09270566883069,0.000947429562773101,3721.82769617
0.998770248636418,1.02848883551588,0.00102255734483703,4310.4480035
0.83343741811549,0.991703111837949,0.00114139847393964,23799.95841679
1.22293780019728,0.922742833884846,0.000902621648275745,7678.48228825
0.971318502845588,0.941699627205789,0.00119661335942728,5273.47491928
0.790789889016457,1.06758357411589,0.000987461632923249,36796.34967406
1.07882634015457,1.06667710354713,0.00113730047155515,4283.1532238
1.03116736019351,1.01758263842331,0.000967970287778817,3433.92955443
1.10050576520807,0.995328057491706,0.000931888597041242,3456.07430535
1.00682141245183,0.944892969674421,0.000858179060095443,5168.10355886
1.19886533388553,0.935984358274852,0.00100702230891307,7147.50403712
1.15019165724254,0.984172686995142,0.00114392380520905,6117.52231505
0.991108179401768,0.988001612958491,0.00102281689626872,4718.36465517
0.92089696997473,0.996506845001875,0.000971104844079187,11432.15808467
1.00192288250101,1.08637420530583,0.00110537629474103,4176.15914709
1.13462995213547,0.932587486672567,0.00109416540227495,4719.54255415
0.863434799540763,1.03516784145373,0.0010341696403961,19428.40439235
0.915455727882752,1.00818420713061,0.00108507132839458,10598.90764104
0.981039440533075,0.929415631014558,0.00118905583178782,4925.35022475
1.05833003985249,0.956186677908285,0.00100294951781542,3167.34073323
0.911729301107776,0.933655952586567,0.000902663413534772,14629.75174205
1.02715108588701,0.911131832130941,0.0010332339884689,3941.83608622
1.01804046357821,0.924111772950913,0.00101906208286804,4148.18423535
0.929470685527036,0.970278510539565,0.000927182412577477,11106.29196936
0.98202022986991,0.917433453831112,0.000934229683205805,6576.7645454
0.989236744087058,1.02416212377681,0.000972470707540397,4913.04285984
0.874850939089293,1.01261002759675,0.00086734874626211,20414.19233459
1.02199692442938,0.958163291986791,0.000968771919980146,3878.58906076
1.0564677064289,0.967961422325861,0.000887166347144411,3280.75627009
1.08506231351764,0.95657183441886,0.00103920108307508,3307.92161594
1.00682446719413,0.976763728016259,0.000999063803336029,4177.88374236
1.07921513138695,0.98807444254656,0.00101114432416363,3251.23272682
1.0888588865918,0.912153975161713,0.00117271219706134,3692.70002543
1.07341918043915,1.0001613187211,0.000998809780265405,3177.29956198
1.08803349394155,0.916358452405996,0.000937380103903801,3334.67396737
1.13866109914907,0.90619617869858,0.000917374129144224,4182.29960329
1.02723954915098,0.921485833829685,0.00099539390664546,3978.70787645
1.07671872781982,1.06905609266314,0.000902204334598816,3619.83450821
0.912081778513257,0.904617668471841,0.000938480932370788,14522.04991688
1.02248717480419,1.00174268500503,0.00102152713830315,3511.30571875
1.10108279214647,0.9865384838242,0.00104434602647338,3737.02547916
1.17881113281273,0.930460035855779,0.000970682189162247,6018.8347364
1.00758032451618,0.920510394619867,0.00100193045622606,4696.36840781
1.13213229305871,0.984398956427034,0.0010255817130007,4659.37038384
0.960613851530573,1.04413492594197,0.000942099197201549,7166.39695224
1.084229332055,0.984778500518712,0.00118145489226293,3711.736529
1.05136416190102,1.06246238004793,0.000925285215808486,3421.41031164
0.984161113342318,1.0199598374588,0.0009978501066431,5100.83404194
1.05435284574788,0.994782676727578,0.00109027056884433,3158.85451756
0.959308607292341,1.06678380164763,0.000923542712719048,7382.94337518
1.07476869830357,0.944331063397628,0.000972849337976803,3144.40064328
0.966117346739972,0.918397665353878,0.000848322995717796,8717.10029488
1.16373706693825,0.956847589400386,0.00106890122448212,6052.05299626
1.10263889408731,1.05985840328479,0.00111246534277913,4901.34012245
1.06542442486215,0.912157958556792,0.000956226216017949,3395.67104904
0.934438216534322,0.92821884964002,0.000979652626012182,10581.77996014
1.1325888446593,1.03893267340548,0.000979568793498051,5203.1566736
0.96756707585555,0.901091339732422,0.000966628915053933,7753.27078949
1.08405888038743,0.946887146103191,0.00116342098419246,3559.09222272
1.04764450351452,1.00365651331355,0.000916362590098779,3236.41814964
1.13869256026808,1.08585557081137,0.00107116692732723,6969.43172919
0.979841023327154,1.05664280297726,0.000809718955625015,6618.6551907
1.15445051156148,1.02789138675743,0.00111872444042661,6954.79438498
1.21242720655611,1.01100085239155,0.000909962700919403,8474.72302525
1.14223206743922,0.992874623540908,0.000889882388559476,4527.50682621
1.09657540887953,1.09691333227261,0.000821898962111769,4052.49917987
0.991531472339816,0.959574049372045,0.00113803414633589,4396.26981934
1.14358356301488,0.911278129128058,0.000883872736510294,4208.97310109
0.924004449415642,1.05869226563242,0.00105615615600981,9661.08788005
1.02926408345446,0.928010695166582,0.000981404701982033,3872.1112166
1.21593966488551,0.936904282823058,0.0010366256587226,8154.0579955
1.02400210910928,1.00120805378926,0.000983726101457938,3577.68670263
1.10168730568144,1.02978097042821,0.000942350251453854,3757.8314041
1.07040787752275,0.912113192013942,0.000908740736597001,3351.72265688
1.07533565392662,0.963169887210384,0.0011734766743707,3416.04451543
1.12652115083954,1.03117582117867,0.000934040658795253,4548.32436713
1.16305738071712,1.02742405958841,0.00105534329617804,6917.79276429
1.07385850884305,1.07210484722426,0.000908333996873948,3665.19050105
1.11441646601805,0.988088047282509,0.000954879736744024,3823.8941264
1.01052995237883,0.915882913582826,0.000952852710233059,4831.8261991
1.07018705139234,0.994722479383597,0.000909428612206216,3088.54442769
1.12738237017418,1.04594839944668,0.00108139311269085,5454.74203455
0.96420483994782,0.992466449306376,0.00118825202736496,5345.63633541
0.902897882059829,0.924958628789912,0.000819880946588233,17749.1712492
1.10585550707862,1.05310826476907,0.000931821841603861,4160.81549211
1.20164568936782,1.04741086315633,0.000842829922858349,8107.0424081
1.10487690119732,1.01084659748247,0.000820878540627263,3383.57033554
1.0864348631487,1.06972164741564,0.000949714001079797,3942.66700712
1.04605128776345,1.07585588532572,0.000953543467736183,3586.48545136
1.00508336621555,0.946676569131725,0.00105745170009599,4257.2393901
1.0971609198627,0.987800235006403,0.000881667032781775,3230.09492531
0.940014590636125,0.960383122455911,0.000920346314275932,10045.30938287
1.00283869326511,1.07232055513943,0.000874171996153722,4824.17542475
1.05252292474153,0.953237426651975,0.000846619702997227,3453.71489394
1.14203246084334,0.956354703360521,0.000845115891944761,4038.12096371
1.02354917278749,1.00661228169179,0.000892745757739596,3827.38479973
1.05880535074344,1.05915493765298,0.000848691515944933,3419.18729739
1.13184404072645,0.930510382607796,0.000883836034686354,3851.93158727
1.00530836077644,0.98906526533134,0.00111232108416168,3803.66897796
1.12074957143692,1.05043093463475,0.000964104816748944,4775.72213009
1.12637104734163,1.07401470130087,0.000865608220027921,4878.9841029
1.2142126772094,0.978435725932436,0.00085928243708398,7596.44267443
0.964938703525446,0.935689524878871,0.00088319363342881,8195.17203811
1.17266133673406,0.976854202266695,0.000802255196787082,5192.38820164
1.01702358986054,0.916547702627095,0.000904261365419044,4727.76336366
1.07336162459702,0.952508670784123,0.000842959719551543,3173.7601537
1.09521714622544,1.00634789577353,0.000935402654262596,3421.59093216
1.03684883238563,1.00021771916853,0.000962089985859279,3336.98321146
1.19329034217129,1.08503439032722,0.000857472824119252,8636.86365216
1.13596644383498,0.974671863910402,0.000958286184709628,4482.6077215
1.12709429801915,0.9642795868323,0.00086637851382158,3716.6589812
1.05196945074818,1.06214816038706,0.00106343227374911,3495.07547054
0.995800286407498,1.01192256059339,0.00105086692914607,4234.80270605
1.16623631222454,0.972575559546012,0.00103394094668631,6212.67616672
1.01626376251762,0.967353667755479,0.000864776822991497,4426.71565084
1.00241607835842,0.955815554533548,0.00112418108089355,4036.87938521
1.05570452096404,1.05552587290118,0.000835670481729991,3434.45086638
1.12224716776978,0.905429718466851,0.000986876780987242,3970.71648215
1.07210493375774,0.974911544050057,0.000847236278885784,3119.96331057
1.16328672881207,0.90117498683734,0.000830879587908383,4677.16576972
1.06919391916732,0.928802090825167,0.000969498651434331,3213.01321898
1.07416190949103,1.01538057540627,0.000981005431162764,3248.92564378
1.17258662334158,0.953820248200396,0.000922937414912826,5671.16883182
1.02992415151403,1.0374444398358,0.00100916403962369,3441.09512393
1.14161467543777,1.00077875509356,0.000824008834922763,4251.79159045
1.18954055428151,0.985510158741068,0.000848713217646802,6411.10268445
1.09152226939693,0.97119692947811,0.00106830239874051,3516.77732226
1.1384536384566,0.959902574496943,0.00081185990250756,3861.7127936
